Ticker,Company Name,1979-03-31 00:00:00,1979-06-30 00:00:00,1979-09-30 00:00:00,1979-12-31 00:00:00,1980-03-31 00:00:00,1980-06-30 00:00:00,1980-09-30 00:00:00,1980-12-31 00:00:00,1981-03-31 00:00:00,1981-06-30 00:00:00,1981-09-30 00:00:00,1981-12-31 00:00:00,1982-03-31 00:00:00,1982-06-30 00:00:00,1982-09-30 00:00:00,1982-12-31 00:00:00,1983-03-31 00:00:00,1983-06-30 00:00:00,1983-09-30 00:00:00,1983-12-31 00:00:00,1984-03-31 00:00:00,1984-06-30 00:00:00,1984-09-30 00:00:00,1984-12-31 00:00:00,1985-03-31 00:00:00,1985-06-30 00:00:00,1985-09-30 00:00:00,1985-12-31 00:00:00,1986-03-31 00:00:00,1986-06-30 00:00:00,1986-09-30 00:00:00,1986-12-31 00:00:00,1987-03-31 00:00:00,1987-06-30 00:00:00,1987-09-30 00:00:00,1987-12-31 00:00:00,1988-03-31 00:00:00,1988-06-30 00:00:00,1988-09-30 00:00:00,1988-12-31 00:00:00,1989-03-31 00:00:00,1989-06-30 00:00:00,1989-09-30 00:00:00,1989-12-31 00:00:00,1990-03-31 00:00:00,1990-06-30 00:00:00,1990-09-30 00:00:00,1990-12-31 00:00:00,1991-03-31 00:00:00,1991-06-30 00:00:00,1991-09-30 00:00:00,1991-12-31 00:00:00,1992-03-31 00:00:00,1992-06-30 00:00:00,1992-09-30 00:00:00,1992-12-31 00:00:00,1993-03-31 00:00:00,1993-06-30 00:00:00,1993-09-30 00:00:00,1993-12-31 00:00:00,1994-03-31 00:00:00,1994-06-30 00:00:00,1994-09-30 00:00:00,1994-12-31 00:00:00,1995-03-31 00:00:00,1995-06-30 00:00:00,1995-09-30 00:00:00,1995-12-31 00:00:00,1996-03-31 00:00:00,1996-06-30 00:00:00,1996-09-30 00:00:00,1996-12-31 00:00:00,1997-03-31 00:00:00,1997-06-30 00:00:00,1997-09-30 00:00:00,1997-12-31 00:00:00,1998-03-31 00:00:00,1998-06-30 00:00:00,1998-09-30 00:00:00,1998-12-31 00:00:00,1999-03-31 00:00:00,1999-06-30 00:00:00,1999-09-30 00:00:00,1999-12-31 00:00:00,2000-03-31 00:00:00,2000-06-30 00:00:00,2000-09-30 00:00:00,2000-12-31 00:00:00,2001-03-31 00:00:00,2001-06-30 00:00:00,2001-09-30 00:00:00,2001-12-31 00:00:00,2002-03-31 00:00:00,2002-06-30 00:00:00,2002-09-30 00:00:00,2002-12-31 00:00:00,2003-03-31 00:00:00,2003-06-30 00:00:00,2003-09-30 00:00:00,2003-12-31 00:00:00,2004-03-31 00:00:00,2004-06-30 00:00:00,2004-09-30 00:00:00,2004-12-31 00:00:00,2005-01-31 00:00:00,2005-02-28 00:00:00,2005-03-31 00:00:00,2005-04-30 00:00:00,2005-05-31 00:00:00,2005-06-30 00:00:00,2005-07-31 00:00:00,2005-08-31 00:00:00,2005-09-30 00:00:00,2005-10-31 00:00:00,2005-11-30 00:00:00,2005-12-31 00:00:00,2006-01-31 00:00:00,2006-02-28 00:00:00,2006-03-31 00:00:00,2006-04-30 00:00:00,2006-05-31 00:00:00,2006-06-30 00:00:00,2006-07-31 00:00:00,2006-08-31 00:00:00,2006-09-30 00:00:00,2006-10-31 00:00:00,2006-11-30 00:00:00,2006-12-31 00:00:00,2007-01-31 00:00:00,2007-02-28 00:00:00,2007-03-31 00:00:00,2007-04-30 00:00:00,2007-05-31 00:00:00,2007-06-30 00:00:00,2007-07-31 00:00:00,2007-08-31 00:00:00,2007-09-30 00:00:00,2007-10-31 00:00:00,2007-11-30 00:00:00,2007-12-31 00:00:00,2008-01-31 00:00:00,2008-02-29 00:00:00,2008-03-31 00:00:00,2008-04-30 00:00:00,2008-05-31 00:00:00,2008-06-30 00:00:00,2008-07-31 00:00:00,2008-08-31 00:00:00,2008-09-30 00:00:00,2008-10-31 00:00:00,2008-11-30 00:00:00,2008-12-31 00:00:00,2009-01-31 00:00:00,2009-02-28 00:00:00,2009-03-31 00:00:00,2009-04-30 00:00:00,2009-05-31 00:00:00,2009-06-30 00:00:00,2009-07-31 00:00:00,2009-08-31 00:00:00,2009-09-30 00:00:00,2009-10-31 00:00:00,2009-11-30 00:00:00,2009-12-31 00:00:00,2010-01-31 00:00:00,2010-02-28 00:00:00,2010-03-31 00:00:00,2010-04-30 00:00:00,2010-05-31 00:00:00,2010-06-30 00:00:00,2010-07-31 00:00:00,2010-08-31 00:00:00,2010-09-30 00:00:00,2010-10-31 00:00:00,2010-11-30 00:00:00,2010-12-31 00:00:00,2011-01-31 00:00:00,2011-02-28 00:00:00,2011-03-31 00:00:00,2011-04-30 00:00:00,2011-05-31 00:00:00,2011-06-30 00:00:00,2011-07-31 00:00:00,2011-08-31 00:00:00,2011-09-30 00:00:00,2011-10-31 00:00:00,2011-11-30 00:00:00,2011-12-31 00:00:00,2012-01-31 00:00:00,2012-02-29 00:00:00,2012-03-31 00:00:00,2012-04-30 00:00:00,2012-05-31 00:00:00,2012-06-30 00:00:00,2012-07-31 00:00:00,2012-08-31 00:00:00,2012-09-30 00:00:00,2012-10-31 00:00:00,2012-11-30 00:00:00,2012-12-31 00:00:00,2013-01-31 00:00:00,2013-02-28 00:00:00,2013-03-31 00:00:00,2013-04-30 00:00:00,2013-05-31 00:00:00,2013-06-30 00:00:00,2013-07-31 00:00:00,2013-08-31 00:00:00,2013-09-30 00:00:00,2013-10-31 00:00:00,2013-11-30 00:00:00,2013-12-31 00:00:00,2014-01-31 00:00:00,2014-02-28 00:00:00,2014-03-31 00:00:00,2014-04-30 00:00:00,2014-05-31 00:00:00,2014-06-30 00:00:00,2014-07-31 00:00:00,2014-08-31 00:00:00,2014-09-30 00:00:00,2014-10-31 00:00:00,2014-11-30 00:00:00,2014-12-31 00:00:00,2015-01-31 00:00:00,2015-02-28 00:00:00,2015-03-31 00:00:00,2015-04-30 00:00:00,2015-05-31 00:00:00,2015-06-30 00:00:00,2015-07-31 00:00:00,2015-08-31 00:00:00,2015-09-30 00:00:00,2015-10-31 00:00:00,2015-11-30 00:00:00,2015-12-31 00:00:00,2016-01-31 00:00:00,2016-02-29 00:00:00,2016-03-31 00:00:00,2016-04-30 00:00:00,2016-05-31 00:00:00,2016-06-30 00:00:00,2016-07-31 00:00:00,2016-08-31 00:00:00,2016-09-30 00:00:00,2016-10-31 00:00:00,2016-11-30 00:00:00,2016-12-31 00:00:00,2017-01-31 00:00:00,2017-02-28 00:00:00,2017-03-31 00:00:00,2017-04-30 00:00:00,2017-05-31 00:00:00,2017-06-30 00:00:00,2017-07-31 00:00:00,2017-08-31 00:00:00,2017-09-30 00:00:00,2017-10-31 00:00:00,2017-11-30 00:00:00,2017-12-31 00:00:00,2018-01-31 00:00:00,2018-02-28 00:00:00,2018-03-31 00:00:00,2018-04-30 00:00:00,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-07-31 00:00:00,2018-08-31 00:00:00,2018-09-30 00:00:00
BEAM,Beam Inc.,1467.1619200000002,1586.4187499999998,1673.09782,1805.54012,1616.596,2140.66125,2206.16376,2103.1175,2049.0435899999998,2303.977,2101.4969,2013.8632499999999,2218.31568,2313.2005,2473.24704,2530.9702,2670.37875,2631.888,3101.398,3255.669,2999.7345,3048.9459,3401.5605,3539.21125,3826.7926599999996,3676.2436199999997,3029.4486300000003,3606.9958799999995,4615.044,5131.361,4615.715999999999,4668.7525,5353.91985,5151.289,6152.40275,4898.9605,4287.64056,4529.981760000001,4920.8365,6117.700000000001,6059.75825,6402.812000000001,7351.038,6799.599,6220.37,6307.82337,6801.0225,8314.8155,8862.4436,7943.101000000001,9145.106,9176.31,8963.718640000001,9101.140000000001,9324.844,8204.3685,6832.2069200000005,6704.96225,6555.445,6707.988,6131.990339999999,6367.21389,7300.42375,7545.4125,7411.813,7386.2655,7667.994750000001,7926.785,7472.2225,7738.51526,7190.1894999999995,8465.19058,8704.66401,6392.84464,5781.74304,6368.98336,6897.884080000001,6648.81304,5119.82696,5409.01467,6583.8465,6913.06694,5366.36775,5424.550920000001,4101.675,3651.0436799999998,4158.221,4640.76,5289.343999999999,5863.17256,5092.402,5882.638510000001,7385.85074,8409.408,7107.687000000001,6941.7105200000005,6258.67704,7585.6518,8242.42675,10383.27909,11209.436399999999,11031.486640000001,10671.62724,11125.72854,12105.96894,11676.393,11682.158179999999,12254.45788,12581.165500000001,12915.6936,13752.01385,12697.253420000001,11872.472070000002,11090.024630000002,11390.89152,11399.658239999999,10952.555519999998,11345.565,11801.40995,11753.1095,10850.99,10412.55135,10633.970199999998,10950.112799999999,11328.69108,11606.214600000001,12246.9656,12926.679759999999,12673.86848,12171.2736,12025.015659999997,12223.259999999998,12339.71046,12582.59409,12438.9,12727.14457,12482.06777,12831.30221,11789.8431,11129.981039999999,10760.688,10008.93438,10706.127499999999,10420.242,10678.24224,9591.66808,8807.85928,8818.23558,8599.35384,5717.9106600000005,5666.4846,6188.16096,4797.024,3566.0862500000003,3686.2070500000004,5902.435810000001,5258.43198,5217.87852,5943.33486,5981.333070000001,6457.61606,5852.120650000001,5774.63622,6494.774400000001,6249.71694,6661.19574,7372.598309999999,7966.84402,7227.773800000001,5968.05432,6683.977120000001,6824.11482,7500.584339999999,8234.9499,9016.01129,9193.00525,9411.19608,9490.68492,9509.15094,9999.281679999998,9979.03572,9831.038279999999,9282.21444,8823.269279999999,8353.683519999999,7635.4026699999995,8164.70668,7964.16457,8132.06029,8632.19268,9209.42966,8927.97364,9544.074320000002,9848.23653,9909.69936,9242.35648,9112.494719999999,8798.92608,8927.83043,9720.21317,9759.99142,9784.75681,10192.7691,10380.454649999998,10432.042760000002,10153.70479,10456.17611,10144.0374,10467.869400000001,10896.9468,11012.04957,11098.476139999999,13634.877199999999,13725.89792,13782.1516,13838.15742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEC,Beckman Instruments Inc,389.97,449.7495,467.64349999999996,572.15925,492.72391,505.825,663.6132500000001,750.8768,749.36925,731.9097499999999,563.3100000000001,946.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Belden Corp,48.925000000000004,52.30817999999999,60.45975000000001,57.6645,46.893840000000004,61.12503,140.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEN,Franklin Resources Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13660.326,7560.56628,8048.48,7107.100759999999,10243.43245,7705.215039999999,8023.463840000001,8314.95632,7398.897099999999,10820.70435,9281.845800000001,9547.885189999999,12107.263480000001,9071.093470000002,9215.98046,10957.301120000002,11167.24544,8083.356500000001,8788.51632,8471.428919999998,9980.861270000001,11096.04685,12935.504380000002,13887.20448,12519.4992,13905.651839999999,17506.73645,17056.814580000002,17574.1722,17188.587,17196.098400000003,18095.38118,19309.43226,20272.646339999996,20239.99104,21125.67936,22235.305920000003,23370.09408,23856.54166,25427.184,26558.798080000004,24375.741439999998,24086.046720000002,23384.21155,22567.90889,23774.16505,24856.29939,26710.22925,28860.256039999997,27031.79826,27932.281460000002,30200.578719999998,29751.42953,30649.37531,32772.74373,33884.911940000005,33068.61857,31314.67872,32408.17265,31357.9875,31832.549600000002,30181.07088,27549.594650000003,24950.373,22486.20049,23110.48623,22672.05655,23925.47262,21663.40215,23603.106,24480.379,20645.51006,15830.400000000001,14136.82875,14841.924900000002,11277.889560000001,10667.6902,12547.34653,14031.359999999999,15494.359299999998,16690.33378,20431.872000000003,21496.51224,23170.9968,23991.659,24765.8775,24151.4875,22598.646,23214.64012,25309.7089,26296.536,22299.682510000002,19594.34841,22670.732,21753.354000000003,24095.260000000002,25692.8,25555.36137,24910.26153,26956.708850000003,28021.4253,27900.9702,28638.816000000003,28750.173760000005,29129.57488,28168.86912,26446.79704,21092.15868,23515.86031,22234.54034,21184.78422,22916.6451,25457.52027,26783.410290000003,27103.005930000003,22979.606150000003,23883.383149999998,24438.71485,24959.592200000003,26539.103579999995,27119.159999999996,28027.053880000003,26685.3558,29101.64616,30019.579999999998,32051.34768,32882.10794,32913.99929,28919.076180000004,31048.67376,29320.92432,32109.461099999997,34211.97972,34942.00604,36418.16228,32810.24845,33592.496250000004,34179.1821,32859.571500000005,34654.7649,36305.58960000001,33859.50765,35341.44732000001,34147.14151,34639.469,35388.071919999995,34460.73764,32042.745310000002,33472.94741,31912.16164,32061.400120000002,31518.380999999998,30354.473,27959.4099,24908.734439999997,22870.858679999998,24598.66,25214.41888,22146.82498,20717.079179999997,21246.359099999998,23142.826299999997,21841.323540000005,21847.172850000003,19519.14747,20849.81899,21028.4165,20492.62397,19196.297999999995,22331.32356,22513.34148,22604.350440000002,24481.41024,23686.219759999996,24231.441239999996,23489.490359999996,24991.028400000003,24985.448800000002,24120.6108,24697.04115,23376.462450000003,24053.39775,23935.751979999997,23427.538459999996,21361.54002,18786.01728,18222.653440000002,18184.73472,16957.847299999998,18158.91792,16793.82444,16090.11346
BEV,Beverly Enterprises Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.67588,942.2358800000001,1021.84992,1109.7908699999998,861.6065,866.63529,378.616,392.3845,412.59225000000004,324.36,337.875,486.09,432.08,432.08,324.36,302.76959,382.77624,412.4875,569.33836,735.5928299999999,689.26116,736.02,653.8344000000001,626.4159999999999,581.48096,711.2525400000001,966.2769999999999,893.148,922.7309200000001,848.32626,1084.751,1090.45963,1008.0515200000001,1315.89742,1231.63262,1243.0124999999998,1215.43126,1352.8899999999999,1048.60698,1099.131,1191.0720000000001,1080.02496,1262.36475,1426.09336,1599.63375,1907.24644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF.B,Brown-Forman Corp.,,,,,,,,,,,,,,,,903.13548,925.0342499999999,827.62248,868.3995,818.0575,664.0109799999999,644.28,658.977,690.463,732.36154,769.5360000000001,839.165,994.2165,1175.955,1328.8364400000003,1101.4820000000002,1296.93633,2302.52925,1484.20875,1408.15308,1131.20775,1262.64714,1342.944,1374.55914,1612.3721400000002,1741.6305,1797.5865000000001,2206.90464,2469.0585,1843.19064,2021.4105000000002,1617.174,1928.1689999999999,2149.321,2114.84625,1915.0725,2266.39875,2032.18125,2156.17875,2431.7287499999998,2273.2875,2280.17625,2400.86715,2201.0933999999997,2006.66275,1969.4043699999997,1949.137,1862.8919999999998,2104.3779999999997,2303.08648,2303.08648,2682.56448,2518.354,2768.80948,2759.8399999999997,2699.81348,3156.5669999999996,3294.5589999999997,3367.69476,3428.4112399999995,3803.2994999999996,3777.7300000000005,4413.075500000001,4115.400000000001,5185.21914,3948.0007800000003,4466.1669,4273.6538,3922.2547499999996,3729.79328,3682.8962500000002,3748.0755,4552.457,4241.03505,4365.63138,4314.43584,4276.3312,4973.000480000001,4719.669,4580.719,4472.06192,4657.6023000000005,4767.83128,4800.92248,11347.72695,5794.884079999999,5879.092920000001,5577.7072,5927.42284,5872.62949,6197.7367,6673.368,6764.784000000001,7266.96256,7378.29656,7133.0042,6910.89868,7271.3225,7735.3975,8409.5275,8476.4496,8672.097600000001,8603.6208,9426.13105,9123.6425,9344.0795,8787.778400000001,9033.762400000001,9467.92416,9433.9287,8885.00082,8547.767100000001,8154.673919999999,8074.65372,8051.263200000001,8079.41772,7878.54141,8412.15762,9024.86844,8204.87492,8837.15908,9245.91657,9131.12946,8718.88328,9044.60673,7588.63374,7782.682110000001,7985.60224,8202.66784,9066.10656,9120.5433,8684.8524,8690.886900000001,10835.19547,6850.2698,6622.43043,7747.28838,6832.479419999999,6466.856759999999,5829.43141,6980.905500000001,6583.068950000001,6403.5902,6548.110500000001,6662.8328,7096.58562,7183.41651,7530.74007,7868.575879999999,7538.086879999999,7690.846239999999,8736.95035,8550.30734,8150.56798,8368.85736,9243.32472,8962.55928,8956.35364,8835.75381,9505.591419999999,10107.779700000001,9633.024749999999,10039.54275,9902.817000000001,10418.9814,10508.8752,10814.14103,10650.53172,10388.46725,9956.09244,10607.62458,11328.71026,11433.386120000001,11532.79452,11595.2798,11847.550860000001,12268.0899,12386.011320000001,13772.069999999998,13304.232,9115.019999999999,9278.55,13673.03046,14979.289380000002,13510.89575,13820.6317,14017.15382,15258.6798,15066.343499999999,14707.315739999998,14442.4602,15502.92804,14322.729959999999,14524.02153,15557.949380000002,15992.83862,16116.738329999998,16421.713,17871.9422,19144.77895,19151.1826,19780.87485,20104.91832,18499.4284,19782.53936,19073.77108,19591.73538,20517.7287,18509.732640000002,18726.775270000002,19321.00849,18856.045,18831.001,19674.148999999998,20686.26838,22385.68931,20256.7671,19510.039800000002,21378.493560000003,20645.60868,19970.469839999998,19680.80952,19807.53591,19471.654739999998,19046.509439999998,19392.55794,19528.618560000003,19221.28164,18680.6806,18253.58368,17764.92324,17449.4102,17244.83292,17505.8856,18719.01276,17737.09148,18174.949520000002,19953.2677,18666.5796,18982.9874,20381.73384,20865.9153,21913.69832,22982.096799999996,26390.97972,26633.098799999996,26821.41364,26166.4544,26955.296039999997,27205.41656,23573.859009999996,25607.3352,25126.1752,24322.638
BFI,Browning-Ferris Industries,231.99,213.52278,241.3095,258.42650000000003,233.6675,312.75407999999993,416.984,418.347,595.6737499999999,620.1650000000001,520.5295,616.44618,590.4238799999999,539.03192,774.1111999999999,1059.37948,1258.92,1429.1277200000002,1417.63275,1434.781,1165.57363,1008.2628399999999,1318.9670800000001,1273.91,1506.4050000000002,1734.1000000000001,1702.6859200000004,2230.976,2809.4902500000003,2769.5539999999996,2775.976,3271.00125,4405.54471,4161.5013,4905.93775,4133.1359999999995,3844.1,3698.65,4054.18398,4060.454,4365.897379999999,4946.236749999999,6152.313749999999,5821.2575,5515.2595,6732.135340000001,4695.43275,3401.4465,4099.09248,3970.59,2980.6530000000002,3335.7322499999996,3343.9972500000003,3699.256,4004.93875,4429.37469,4612.56121,4657.569879999999,3991.535,4490.8515,4935.74375,5953.05214,6233.82675,5596.76304,7230.032,7666.956,6453.89682,5881.84662,6691.1985,6158.527,5309.075,5574.450000000001,6131.05072,7056.9800000000005,8074.39094,7220.291,6072.63878,6399.212500000001,5256.45175,4588.11144,6097.72416,6749.280000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFO,BestFoods,1239.80779,1248.9225000000001,1356.087,1436.80248,1363.9240000000002,1636.0705699999999,1675.11125,1502.424,1680.1113599999999,1558.1151300000001,1403.01252,1695.835,1723.1480900000001,1724.6345200000003,1682.3517499999998,2016.3906800000002,1720.756,1830.1955,1927.7955,1867.943,1754.5,1790.0076800000002,1887.85728,1942.92,2028.7995,2217.6180000000004,2278.3680000000004,2480.334,2715.0284699999997,3549.114,2837.06625,3272.0739999999996,4115.12325,4464.531,4374.11734,3232.143,3757.2925500000006,3577.65,3934.9770000000003,4064.22732,4152.8679999999995,4837.50975,5093.46486,5576.09,5117.60896,6043.48473,5328.25657,6281.712,6319.919099999999,6453.703439999999,6766.4685,6844.153,6465.998159999999,6982.0984100000005,7286.232499999999,7626.70068,6774.345,6192.98523,6591.697480000001,7135.783710000001,7060.89926,7162.664250000001,7476.532099999999,7815.02325,7944.17293,9016.92025,9619.5,9992.939779999999,10096.8714,10425.815999999999,10765.198079999998,11134.502499999999,11758.800000000001,13255.716,13329.457,15548.868,16876.42008,16766.740980000002,13923.3514,15216.6135,13222.604,13832.180999999999,13544.743680000001,14660.71848,13042.90435,19012.241250000003,20186.2335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGEN,Biogen Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10498.91096,9720.536999999998,9193.065999999999,9051.40236,9541.19686,8079.36372,8255.742040000001,8482.179699999999,7256.07212,6153.22503,4347.385289999999,5971.50384,4482.25568,5656.20105,5697.720159999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGG,Briggs & Stratton,396.02432,365.216,408.608,376.064,327.32032,341.78432,386.91200000000003,332.672,363.48032,361.6,321.824,343.52,345.40032,354.368,412.224,520.7040000000001,499.00800000000004,477.312,386.91200000000003,450.26432,433.92,390.528,412.224,419.456,424.95232,408.608,397.76,437.536,535.168,540.6643200000001,491.776,509.856,515.3523200000001,567.712,515.3523200000001,390.528,441.152,491.776,430.30400000000003,415.84000000000003,392.40832,381.56032,410.48832,385.17632,441.152,475.57632000000007,352.63232,379.68,410.48832,475.57632000000007,555.12832,638.29632,775.70432,649.1443200000001,683.424,672.576,972.7040000000001,956.50432,1222.208,1193.28,1214.976,967.35232,1016.096,947.35925,1063.06725,997.9815,1164.31175,1254.85326,1247.62151,1189.7675100000001,1283.78026,1272.788,1298.24376,1270.7,1232.39088,1202.3456,1111.62546,902.82816,971.65512,1160.65772,1157.00984,1344.70875,1349.92074,1240.67642,945.2085300000001,763.8092499999999,843.2008099999999,989.71838,828.7536299999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHGE,Baker Hughes Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627.716,2893.7787,1603.76032,2107.92684,1815.1476,1554.84147,1659.658,2007.21768,2295.4855,2529.135,3091.161,3648.95595,3611.08825,3986.2529999999997,3524.4325599999997,3702.8543999999997,3243.0235000000002,3390.7019999999998,2668.589,2322.47125,2808.513,3241.0291199999997,2723.4073099999996,3233.145,3671.2725,3300.2695000000003,2808.86,2492.8632500000003,2879.9629999999997,2624.76207,2573.396,2875.3530599999995,2894.7025000000003,2898.79006,3472.3458799999994,4170.65862,4735.31184,4391.52014,5008.571999999999,5589.70158,5641.272829999999,7408.271,7387.344340000001,6821.489500000001,5865.143040000001,6671.217000000001,5763.84642,7954.32924,10968.302,9536.650000000001,6925.581,9980.443000000001,10566.752,12279.188040000003,13744.224480000003,12178.70079,11244.1745,9720.28095,12249.36125,12882.561749999999,11229.88215,9795.21551,10805.82891,10083.29728,11301.20622,9903.65464,10768.679519999998,12133.35744,12541.0644,14591.55,14314.504900000002,14525.851,15861.021600000002,15045.85065,14920.722199999998,15649.079619999999,17332.90568,19155.63892,20014.65625,20331.484,18787.74624,19604.7534,20777.27832,26472.39936,23228.2998,23423.5116,27680.15267,29407.760599999998,27891.3697,26299.872300000003,23414.945720000003,22434.662800000002,22146.958899999998,23551.791340000003,23946.29908,22140.54414,20850.891509999998,21177.73572,25744.415160000004,26421.14832,26949.699419999997,25260.98085,26798.050020000002,28878.366090000003,27593.08992,25540.790219999995,25804.884599999998,20643.907679999997,20819.391420000004,21116.631999999998,24912.6576,27296.7324,26902.4668,25555.68094,24661.80234,18660.48636,10748.208450000002,10711.30473,9862.51917,10246.932920000001,9013.73361,8818.38125,10989.7725,12096.921060000002,11284.666319999998,12541.959,10675.26265,12461.967179999998,13036.693669999999,12624.79638,12544.22576,14031.68336,14946.487599999999,14609.72388,21734.12304,16363.81444,17835.44222,20710.05042,16200.32462,18364.3914,20011.15138,22495.251839999997,24655.93458,29546.58174,30854.173,31892.044170000005,33620.63379,32132.565550000003,31537.1156,33632.0563,26656.05978,20130.537699999997,25295.12202,23835.40826,21229.70624,21443.57458,22001.069880000003,18352.06326,19301.60969,18297.728669999997,18021.4869,20360.32656,20043.8448,19881.208339999997,18451.98459,18970.76805,17959.57995,19661.01384,19801.83456,20505.515939999997,20054.52753,20094.29196,20381.47951,21013.52949,20597.06907,21753.4113,25746.998340000002,25246.15296,24492.66876,25104.32064,27665.44648,28360.4236,30474.7923,30745.098039999997,32458.48765,29917.90711,30078.87302,28303.89758,22910.44304,24662.931,24260.53581,25091.28717,27162.22026,27629.579120000002,29757.918959999995,28019.214959999998,26819.5092,25346.5383,24409.392,22683.29928,22973.063159999998,23579.22409,20125.41505,18974.14537,18770.80098,19191.140819999997,21175.82844,20310.45132,19763.058820000002,20466.504829999998,21022.776130000002,21596.16347,23422.7876,27198.33802,27468.92618,26669.84552,25486.02232,25483.32,25291.62,23493.899999999998,23221.26,42239.05,38815.5,41929.899999999994,35987.35,34040.85,35721.56,36297.35,29805.6,30880.239999999998,40154.32,38464.08,36333.0,38038.0,36267.0,37213.0
